,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
spect_entropy_ch_CP1,5.084212,4.674671,4.616885,3.650941,5.193032,4.605035,3.769057,4.952474,4.937478,4.569425,4.368251,4.220375,4.855005,4.413406,3.983143,4.329956,3.861142,3.919794,3.547983,4.177986,5.079378,4.443433,3.416516,4.436694,4.136901,4.893674,3.585627,4.322766,4.015862,4.741573,5.600385,4.031794,4.03039,4.810889,3.991391,4.460595,4.436318,4.645524,4.219005,3.72586,3.515775,2.984264,4.09423,4.19057,4.130992,4.595468,4.260856,2.848119,4.86365,4.390982,4.517919,4.170801,4.364075,4.319561,4.347581,2.942513,3.846005,3.866709,4.872132,3.367362,2.345515,4.26235,4.547199,4.185604,4.396092,4.682806,4.738469,2.381667,4.227494,5.022573,3.357904,4.258026,4.56635,3.322785,4.711881,4.553083,4.444414,4.059442,4.795131,4.488255,4.020437,4.16291,4.384765,4.228462,3.954137,3.340496,4.312937,4.354036,4.528884,3.934838,4.2849,3.892525,3.881667,4.517994,3.447813,4.080221,4.557845,4.269828,4.512258,4.701476,4.712761,4.390576,4.368851,4.582522,4.168843,4.566938,3.816451,4.094361,4.438959,4.157344,4.491272,2.29623,5.058001,4.174482,4.602677,5.530924,4.687981,4.633774,3.551731,5.374345,2.809643,4.22874,4.687765,4.665514,4.393065,4.644711,5.132131,4.558916,4.982602,4.329391,4.328081,4.557072,4.593057,5.113515,4.857262,5.064014,4.518152,3.6576,4.810717,3.321313
spect_entropy_ch_Pz,5.288554,3.984355,4.753743,4.210008,3.790741,4.796765,4.161939,4.713306,2.823766,4.713431,4.239141,5.035595,5.235808,4.352589,4.879759,4.382511,4.696408,4.022151,4.422102,4.328427,5.107765,3.640374,3.383325,4.513527,3.550023,4.158247,4.087345,4.566717,3.624716,4.073477,5.124217,3.897362,5.155357,3.630334,4.678346,4.780918,4.252294,5.087635,3.761189,2.987742,3.665222,1.883629,4.605064,4.269327,3.795157,3.301711,3.960605,2.367373,4.792364,4.207261,3.577503,3.985329,4.651844,4.238922,5.181812,4.121337,3.467354,2.381322,4.521384,2.772696,2.07745,4.201232,4.228745,3.348385,4.008816,3.505379,4.820293,3.336104,4.388014,3.609135,3.597133,3.707066,2.684767,4.674843,4.324184,3.255083,4.149685,3.763038,4.859906,4.719883,3.100631,3.726974,4.469305,3.196848,4.820461,4.790105,4.627096,4.006984,4.987046,3.908614,3.780434,4.520324,4.002251,4.623438,2.897949,3.924793,4.716572,3.781893,3.914421,4.843005,4.105541,4.08939,3.820454,4.133879,2.300431,4.613169,4.745807,2.61746,4.064939,4.177703,3.974298,2.624265,4.755007,2.303092,4.943017,4.411854,4.737451,4.628454,2.99698,5.143964,3.365644,3.835751,3.47034,3.939696,4.419379,4.07909,4.339298,4.548016,4.25833,3.484453,3.488657,4.59779,4.219746,4.562186,2.909985,4.032273,4.47405,4.508043,4.442816,2.835767
spect_entropy_ch_P3,4.849123,5.157043,4.200043,5.394108,3.795604,3.636004,4.1534,4.993052,4.787481,4.971353,4.702814,4.649136,4.004916,3.73424,4.463283,4.531267,4.837236,4.88147,5.225213,4.634707,5.227835,4.183891,3.576318,4.973696,3.907191,4.413682,4.450341,3.984712,5.349564,4.983333,5.157392,4.602403,5.558289,3.980472,4.995075,4.778133,4.301587,4.941615,4.701239,3.453534,3.511649,3.282105,4.958773,3.506026,4.147523,4.854141,4.313892,3.670418,4.024741,4.378268,4.350378,5.085514,4.28303,4.203468,5.673659,5.231393,3.401975,4.948697,4.293703,4.737262,3.690443,3.794278,4.955914,4.142996,4.842453,4.384757,4.717339,3.24385,3.804837,4.141441,3.202872,3.155689,3.217818,4.623525,4.663295,5.183754,4.386583,3.819686,4.587018,4.409729,3.788204,3.8797,4.544234,4.183576,4.797941,5.283682,4.823786,4.445388,4.94346,3.958093,4.297907,4.914018,4.605896,5.218687,3.297332,3.604186,4.44117,4.103657,4.074741,3.78637,4.412934,3.95672,5.031823,4.243768,3.629875,4.688832,5.276839,3.566019,4.147687,3.71493,3.491183,3.280851,5.243093,5.26956,4.446938,4.797584,4.576113,4.881324,4.75235,5.261674,3.564457,4.840351,3.493479,4.283154,4.653472,3.141747,4.461438,4.987478,5.434174,4.883391,3.922522,4.45594,4.072937,5.090407,3.769669,4.049613,4.5509,4.218975,4.79164,3.223278
spect_entropy_ch_P7,4.78472,4.663253,4.542652,4.254928,4.173401,3.846441,4.569437,4.953525,4.921394,4.194229,4.239839,4.768196,3.724731,4.349232,4.40957,4.41665,5.904257,5.527591,5.541446,5.18452,5.319677,5.031923,5.435359,4.555249,5.413517,4.73646,5.684301,5.128096,4.875999,5.251607,5.5074,5.539643,5.113862,5.161166,4.953862,5.055293,5.013985,5.544471,4.585765,5.237976,4.404857,5.160714,5.439246,5.589797,4.78091,5.523436,5.347668,5.304519,4.061856,4.686189,5.300645,4.719416,4.863091,4.772332,5.770667,4.647123,5.059352,4.089656,4.923194,5.295103,4.974441,4.290014,4.785812,4.692895,5.060478,4.631822,4.855588,4.465628,4.759779,4.360326,4.387633,4.863884,4.299824,5.55411,5.188835,4.714055,4.18484,4.318847,4.048372,4.172387,4.40126,4.126173,4.14381,3.693518,3.133932,4.786047,5.000711,4.329629,5.238393,4.732986,4.4148,4.946221,4.374345,4.792654,3.791291,3.936353,4.334384,4.297572,4.717018,5.059979,4.513285,3.929312,4.679727,4.073086,4.853757,4.580724,4.687219,4.68753,4.71382,3.274172,3.154028,3.200133,4.300704,4.139803,4.350107,4.449806,4.380778,4.545427,3.847111,5.099514,3.902104,3.49715,4.492501,4.252806,4.578639,3.041354,4.608543,4.69819,4.720907,5.148442,4.934856,4.27271,3.871892,4.293542,4.049956,4.325023,4.991417,4.271651,4.474287,4.227463
spect_entropy_ch_O1,4.234161,2.317472,4.180251,5.069647,4.959924,4.407948,3.397585,2.853345,3.671013,4.619961,5.200492,3.913099,3.889309,2.470913,4.691958,4.024329,5.342301,4.562832,4.987089,4.689387,4.145263,4.651767,3.602698,4.681215,3.938858,3.95038,3.245355,4.54693,3.834524,3.979514,5.849127,4.434637,3.329532,3.768121,5.223426,4.598148,4.012094,3.375758,3.962236,4.66822,3.88637,4.013118,3.942959,3.929431,3.968657,4.381913,4.627065,3.239291,4.581964,3.433564,4.615307,4.161056,3.64942,4.353756,4.796641,3.613968,2.245236,2.538411,4.008501,3.236708,3.154611,4.54858,3.711482,3.680726,4.842506,5.070717,4.042469,3.606067,3.43216,3.469234,3.744034,4.527469,3.931488,4.865457,4.005172,4.616896,2.462396,4.307318,5.193833,4.430418,3.843307,4.931041,2.288436,3.908467,3.842356,4.593427,5.318059,2.438127,4.096543,4.42944,3.733871,3.609477,2.566199,2.48858,3.272288,3.748919,4.207849,3.962171,2.90497,4.014231,2.151126,4.096236,2.682896,4.487013,1.863468,1.591213,4.877318,4.473839,3.873153,1.843649,1.50446,1.73261,4.707444,4.107367,5.261479,3.934927,2.905107,4.771974,3.4804,4.317845,3.124698,3.989719,4.400305,3.151399,4.414499,1.305558,3.107516,4.620227,5.642509,4.488573,3.770284,4.862837,1.972363,3.392237,2.266368,3.505674,4.828042,3.890704,1.313783,3.598698
spect_entropy_ch_Oz,5.668703,4.475604,4.874984,4.253774,4.37786,4.192168,3.854643,5.010212,3.844961,4.441077,4.779089,5.297991,4.775575,5.593358,5.572725,5.579776,4.966596,5.378456,5.541254,5.058006,4.79546,4.589732,3.42675,4.066525,4.765921,5.352758,5.177881,5.422452,5.757237,4.73056,5.929249,5.640737,5.829189,3.793702,5.134713,4.993497,5.71069,5.479412,4.959922,3.290423,4.912387,5.291755,5.245634,4.957596,5.699567,5.145766,4.362437,4.494982,4.526667,4.171533,5.287131,4.489302,4.641129,4.541673,5.56368,3.59964,4.45846,3.931027,4.111377,5.029725,5.447454,4.840425,5.103613,4.035344,5.516405,3.970007,4.568612,4.702912,5.645445,4.562124,3.936749,5.56632,4.459919,4.145147,4.950072,3.124887,4.800157,3.85393,5.485351,4.39337,5.247274,4.555432,4.292581,4.973581,5.883074,5.170308,6.17155,4.29865,5.704787,5.746491,5.103045,5.872481,4.871746,5.686822,4.316753,5.147286,4.521568,4.729311,3.853339,5.844653,4.84076,5.093969,5.114405,5.074496,3.235064,5.370206,4.845581,4.572814,4.574257,2.462798,3.682938,4.64466,4.559404,4.152381,5.064883,4.517052,5.115332,4.865641,4.270306,4.952285,3.825894,4.084375,3.784444,4.368251,4.457661,3.264934,4.793626,4.007882,4.420068,4.771856,3.064072,4.260952,3.427055,4.529095,4.593495,3.842894,4.647869,3.932384,4.942452,4.2107
spect_entropy_ch_O2,4.321839,5.313237,5.327476,4.765481,5.330766,4.282082,5.22091,4.03813,3.804217,4.968451,5.24011,2.49521,5.007476,4.664334,5.221063,4.300724,4.334298,5.26162,5.503352,4.206905,4.43065,4.632313,3.177426,4.563749,3.752997,5.133374,5.576937,4.397518,4.456139,5.202502,5.200654,3.94272,4.363433,4.797212,4.967236,4.4515,4.103318,4.92034,4.678572,5.367648,3.201969,3.047165,5.019023,4.698361,4.581185,5.130506,4.510395,3.288213,4.323607,5.448165,4.684651,3.347937,4.034111,4.665147,3.311135,3.280906,3.646955,4.014434,5.067107,4.177038,2.985878,5.065495,4.720939,4.518053,4.401396,4.902288,3.916781,2.939555,2.708926,5.535523,3.283361,3.603457,4.893976,4.384126,3.790454,4.501607,2.190332,2.883683,4.471929,4.617152,3.319769,4.724774,1.393679,4.977131,4.267855,4.534713,4.797574,2.071145,4.359178,4.840935,4.332001,2.514866,2.228255,3.359688,3.760426,3.382199,4.657283,4.476344,2.806449,2.870533,1.910488,3.279584,2.845474,5.279885,1.283909,1.681524,3.743643,3.764446,4.211119,4.372566,1.170882,3.933115,4.372033,2.632886,5.076233,3.595782,2.798778,3.410826,3.802823,4.719747,3.118403,3.287487,4.765302,4.239951,4.416694,1.252432,5.243027,4.738902,5.526185,4.734874,4.499917,3.722536,1.896164,4.959052,5.232693,3.885177,3.881178,3.616676,1.299978,2.355537
spect_entropy_ch_P4,4.497175,4.405135,4.557227,5.365873,4.757953,4.315315,4.959077,4.756455,2.921068,4.37902,4.927086,5.107429,4.410905,4.751602,5.157593,4.274138,4.863655,4.667907,4.184629,4.36543,4.541089,3.692206,3.777564,4.80626,3.535202,5.137574,4.219415,4.830304,4.758044,4.969182,4.987082,4.183969,4.963885,3.463042,4.996866,5.004191,4.09337,4.039799,4.269727,3.900163,4.589272,3.376637,4.206659,4.265118,4.448737,4.468463,4.071388,3.460183,5.213435,4.3022,4.638836,4.310425,5.032125,4.53314,5.012368,3.93456,4.683381,2.644729,3.945567,3.057959,2.398654,4.76756,4.39193,3.455124,5.101252,4.792004,4.555241,4.411172,4.705496,3.748699,5.461683,4.77657,3.958999,4.336858,4.121237,5.165784,4.01957,5.293256,4.738848,5.272159,3.247487,4.391111,4.37577,4.411492,5.207596,4.673465,5.227306,4.288148,4.553731,4.948518,4.244213,4.945324,4.757561,4.722656,3.674774,4.149609,4.624943,4.493739,4.248737,4.793745,3.783518,3.997692,3.922092,5.243123,2.472048,4.613228,4.787381,4.052451,4.264458,4.657125,4.408042,3.332829,4.689685,3.12176,4.895574,4.276203,4.861972,3.059087,2.807279,4.791716,4.548925,3.499737,4.48029,3.249813,4.431511,3.804431,4.24819,4.345982,3.984873,4.094479,4.086633,4.661376,4.328428,3.826507,3.100443,4.405791,4.808399,4.680203,4.9905,3.15483
spect_entropy_ch_P8,5.475236,4.58747,5.251062,3.928567,4.630655,4.675813,3.684373,4.750768,4.062588,3.767706,4.746638,5.103279,4.889905,5.148574,5.439792,4.0433,3.253983,4.652806,4.85637,4.793333,5.277335,4.013998,3.524223,4.569835,4.959722,5.051326,3.987551,5.107568,3.145792,4.524951,5.265661,4.480228,4.907915,3.748263,4.855204,4.808927,4.03197,4.293663,4.295942,4.497813,5.143736,5.350517,4.362943,5.196274,5.238878,4.775748,4.119347,4.670426,5.210197,4.769651,5.390601,4.084391,3.913133,4.109192,4.708818,2.949065,4.052914,4.139034,3.919224,5.507974,4.74538,4.447588,5.009558,3.791342,5.357305,5.483664,4.545518,3.948495,4.560502,4.610983,4.164318,4.944156,4.621577,3.644392,4.248036,3.325482,4.071735,4.700895,5.052863,4.918336,4.602457,4.064888,4.266729,4.280661,4.624169,4.610367,5.085929,3.883278,4.493484,5.156675,4.592003,4.022949,3.665709,4.892697,4.814261,4.428999,3.891576,3.958318,4.318811,4.910361,4.175004,4.214656,4.791232,5.26061,4.351627,4.494716,5.123198,5.464302,4.245591,4.180456,4.076748,5.106988,5.291093,3.174583,5.351308,4.697477,4.792051,5.065684,4.840678,4.725299,2.904086,4.857225,4.60255,3.999883,4.39339,4.365161,4.59103,4.244708,4.637724,4.751581,5.03352,4.20474,4.824801,4.303506,4.704653,4.295654,5.08003,4.262822,4.891204,4.02812
spect_entropy_ch_TP10,4.202615,5.300166,5.249922,4.793633,5.519106,5.221499,4.293856,4.606031,4.560006,4.828883,4.549516,4.323017,4.296971,4.787046,4.6973,4.718769,4.436071,5.02613,5.560574,4.715231,5.397873,4.658236,5.375528,4.558964,4.708739,5.241102,4.357829,4.675812,3.475832,4.99692,5.56536,4.592276,4.46307,3.939391,4.969123,5.169818,3.775944,4.581175,4.646181,4.920118,4.362132,4.448714,5.117551,4.915537,4.751072,4.75604,4.290631,4.004689,5.1645,5.160376,5.056385,4.060228,4.151009,4.361353,4.770116,3.391892,4.573534,4.33257,4.840673,4.534467,2.19218,4.290912,5.065374,4.425938,3.664857,5.074479,4.423169,4.266747,4.629601,5.173088,3.541214,4.283259,5.301861,3.723335,4.776406,3.399201,4.440975,4.50218,5.091608,5.060745,4.827792,3.871045,3.05304,4.740892,4.781361,5.027998,5.192617,3.38084,4.964374,4.92333,4.285546,3.831589,3.294555,4.982762,3.958381,3.392592,5.020092,4.066324,4.480346,3.474588,3.464672,4.40307,4.580029,5.228312,3.806812,3.664936,4.607674,4.798038,4.794801,4.35442,2.980049,3.19421,4.74829,3.261333,5.049178,4.307179,4.540157,5.332416,4.642642,4.977805,2.584393,5.684463,4.862223,4.70441,4.597051,4.006992,4.818285,5.012392,4.746421,4.499191,4.058758,4.700702,4.573665,4.217437,5.193387,5.274483,5.134107,4.531162,4.16905,2.575425
spect_entropy_ch_CP6,3.542105,4.593923,5.336458,4.468244,5.024164,4.292454,4.996319,4.173274,3.669891,5.251174,5.266124,4.608893,4.451511,4.516779,4.922094,4.6022,4.096123,4.556658,4.693596,4.811775,4.935866,4.815051,4.206257,4.554079,4.666139,5.283482,4.242536,3.2276,4.607909,3.999453,4.875403,5.035986,4.540409,4.534948,5.247959,4.605372,3.329792,3.96195,4.246847,5.05006,3.470472,4.959613,4.792711,4.705951,4.240608,4.685689,4.883088,5.126372,4.609763,3.909377,5.126803,4.494031,4.812321,4.495457,3.538807,3.867497,4.834553,4.346736,4.248153,4.088133,4.883193,4.554778,4.785723,4.00547,3.423305,4.638013,4.855507,4.434824,4.114815,4.738227,3.291537,4.703343,4.883149,4.56791,4.198463,4.078894,4.620763,3.555065,4.764742,3.501388,3.82495,4.729869,4.832301,5.272737,4.32691,4.969162,4.417927,4.905337,4.498392,4.82665,4.931446,4.850487,4.598071,4.852906,5.057865,4.372699,4.467898,4.2953,4.187005,4.763849,4.504029,4.488256,4.751543,5.0429,4.632369,4.069811,4.480325,4.777827,4.815521,4.692427,3.664398,5.30264,4.637302,3.64795,4.061029,3.325362,3.935833,4.436403,4.305405,4.605953,2.930371,4.530604,4.232459,2.647133,4.33514,3.884564,4.945079,5.142763,4.441687,4.96275,4.500588,4.368474,4.681062,4.519703,3.822206,4.385132,5.175355,4.707624,4.452036,4.330701
spect_entropy_ch_CP2,4.905128,3.453934,3.907119,3.75324,5.176353,3.813946,3.990242,4.117832,4.446377,4.662617,4.377718,4.923067,4.531044,5.072455,4.719099,3.039494,5.373652,3.23816,4.200162,4.569546,4.882699,4.788708,3.23048,4.405414,4.812724,4.519414,3.734609,4.995953,3.441879,4.940682,4.819199,3.539206,4.491166,4.207668,3.799927,4.249475,4.024555,3.819645,4.181657,5.331158,4.46519,3.042482,4.35502,4.46505,3.664016,4.29087,3.915835,3.134617,3.741747,4.152437,4.898758,4.204229,4.943709,3.790008,5.100679,3.731829,3.70498,3.279635,4.054204,3.314427,2.087154,4.135485,3.612027,3.650978,4.865638,4.395275,4.979961,3.461971,4.404984,4.993011,3.571786,4.701967,4.605933,4.16394,4.566954,4.403787,4.112012,3.772951,4.426277,4.916735,3.98362,4.275187,4.308277,4.666734,4.852624,4.136391,5.157621,4.683149,4.956876,4.492736,3.614921,4.09398,3.741388,3.872438,3.945401,3.550682,4.352258,3.896032,4.458733,4.741966,4.862013,4.391657,4.681073,4.661984,3.988139,3.585204,4.165176,3.915938,4.78701,2.578766,4.562728,2.598313,4.760698,3.243727,4.865555,5.172835,4.466961,3.450095,2.832695,4.306307,3.669292,3.669947,4.852221,3.911693,4.261507,4.049603,4.79847,4.378046,4.403656,2.912914,4.898619,4.710746,4.333918,4.107472,3.246302,4.271279,4.671779,4.638222,4.46535,3.523359
spect_entropy_ch_Cz,4.576353,4.773287,5.146767,3.349472,5.256001,3.880547,3.793411,4.202439,4.633627,3.398002,4.447931,4.108326,4.11383,4.755236,4.993452,3.813672,4.534121,4.510087,3.305396,4.127766,4.691277,4.811974,4.457641,4.095578,4.045108,3.922827,4.338736,3.879124,3.1926,3.855365,4.330923,4.360466,3.744549,4.690768,4.085144,4.371674,2.961002,3.591406,3.740471,4.864216,4.088174,4.578489,4.248103,4.138273,3.919899,4.345066,4.036774,4.078121,3.524134,4.123231,4.326578,3.917671,3.730009,4.045009,4.857176,2.820264,4.202785,4.114276,4.194711,3.233769,3.528031,4.385075,4.358343,4.624991,4.048292,4.364428,4.366966,3.694919,4.211745,5.000672,2.884215,3.74393,3.646145,3.916751,4.062638,3.329682,4.524779,3.002266,4.281615,4.142353,4.383608,4.030093,3.411671,3.661919,4.292291,4.084994,4.102901,3.932409,4.670894,4.377418,3.522925,3.737801,3.507724,4.829173,3.790548,4.058706,4.590484,2.298183,4.305389,4.678839,4.368364,4.382002,4.659183,3.775784,4.876629,4.352418,4.265331,4.356398,4.292318,2.707007,3.914596,3.290895,4.103828,3.029602,4.153063,4.700712,3.978333,4.190671,3.455767,4.263639,2.764407,3.161654,4.504786,4.162014,4.337134,3.752745,4.751091,4.456665,4.422745,4.121865,4.336682,4.19096,4.178419,3.354962,4.174428,4.057393,3.947256,4.220466,4.741812,3.636067
spect_entropy_ch_C4,5.055311,3.864878,4.516494,4.349029,4.549841,4.040892,4.374179,4.750031,3.459954,5.11721,4.544104,4.095981,3.180213,4.117852,4.946126,4.188087,4.484754,5.19189,4.735029,4.477339,4.340866,4.655959,4.927325,4.625564,4.468081,5.078287,4.512466,5.232344,3.886613,4.859773,4.908554,5.555584,5.031274,4.978995,4.313664,4.026173,4.256774,4.75052,4.509367,4.454501,4.790549,5.010798,4.880083,5.034713,3.79558,4.513098,4.701094,5.119859,3.302821,4.304183,3.952229,5.25294,4.699204,4.496464,5.134751,4.747382,2.524357,4.081057,4.790091,4.30354,4.923221,4.635571,4.683734,4.450163,4.773127,4.009187,4.370722,3.761628,4.502222,4.798575,4.146726,3.908939,4.076865,3.783324,3.986679,4.846185,4.527564,2.391204,4.380429,4.577273,4.016942,4.02518,4.463257,4.596353,4.921631,4.815592,4.708544,4.458061,4.509134,4.63629,4.318508,4.68966,4.370618,4.910632,4.58676,4.293789,4.527304,4.373707,3.834856,4.942894,3.578398,4.497109,4.599958,4.642456,4.366076,3.705765,4.513105,4.358447,4.160029,3.055987,2.778858,4.238497,4.421548,4.63011,4.635263,4.719136,4.380378,4.02829,3.524412,4.760803,4.305104,3.708597,4.801154,4.019826,4.411125,2.914641,4.696181,4.917701,4.733887,4.010246,4.032346,4.874348,3.544248,4.143776,4.071771,4.487887,4.172491,4.873501,4.242364,4.757505
spect_entropy_ch_T8,5.761545,5.765845,5.860507,5.991193,5.875595,5.931741,5.693308,5.647089,5.836284,6.061544,6.063044,5.740248,5.60614,5.302159,5.955363,5.490823,5.187976,5.699343,5.266536,5.109243,6.066029,5.605571,5.780529,5.726521,5.352306,5.990267,5.809507,4.88726,3.718254,3.851555,5.578726,4.769727,4.824783,4.850184,4.778976,5.207808,4.194744,5.22969,4.744114,5.398271,4.671442,4.577497,5.079118,5.114634,5.046248,5.317176,5.173883,4.691574,4.687933,5.21959,5.056019,4.913585,5.275098,4.718675,4.585503,4.694371,3.779523,3.651113,4.934127,4.091264,3.109857,4.208076,5.116312,4.742121,4.172156,3.707011,4.676276,4.240676,4.410307,5.29095,3.984286,5.014799,4.524633,3.960932,4.898102,5.241462,4.593273,4.193994,5.04211,4.525485,4.392221,4.473642,3.641073,4.643043,4.111715,3.876195,3.75332,3.197674,4.375631,4.773716,4.628592,4.374199,3.902707,4.817652,4.426209,4.490118,4.974753,4.820194,4.497629,4.483186,4.473866,4.436827,5.15195,4.182211,2.988862,3.774018,4.14703,4.397085,4.53003,5.679457,3.489074,4.002263,4.946478,3.860519,4.799864,4.098752,4.809202,5.142616,5.092509,4.034717,2.761652,5.897116,5.348633,4.935485,4.895982,5.262513,5.597779,5.079158,4.195083,4.681187,4.484765,4.498962,5.028255,4.641286,2.931484,5.206328,5.087521,5.355921,5.037151,3.923255
spect_entropy_ch_FT10,5.073733,5.09238,5.001609,4.797509,5.129998,4.682719,3.941409,4.784169,3.326569,4.842913,3.998626,4.368826,3.837541,4.379427,4.427479,4.064305,3.698019,4.184579,5.007809,4.283415,4.920232,5.120823,4.11933,4.37093,4.81434,5.266819,4.480269,4.036083,4.52561,4.968613,5.496931,4.533182,4.776319,4.527862,4.611152,5.037446,4.854558,4.656082,4.50336,4.368369,3.685983,4.030014,4.662556,4.26239,4.729561,4.60767,4.264524,3.980265,3.709103,5.13843,4.396544,4.360915,4.114995,4.746191,4.520743,3.264182,3.886975,3.800636,5.016326,3.723202,1.949318,4.404126,5.185135,4.51779,4.224,4.85298,4.178508,4.407203,4.502346,5.192224,3.783904,4.491424,4.79444,4.183576,4.24352,4.366895,3.67213,3.493915,4.82155,4.766537,4.176774,4.186485,2.545523,4.55363,4.459594,4.359122,3.97562,3.822379,4.619827,3.990872,4.362537,3.769732,3.212509,5.387953,4.035915,3.330856,5.111019,3.969041,4.33264,3.581507,3.343773,4.769683,5.2989,4.648855,2.976751,3.659154,4.072619,4.133015,4.670627,3.905992,2.22055,2.756846,5.058351,3.469577,4.453486,4.631046,4.095394,5.259861,4.352404,4.632862,2.849076,4.581836,3.729195,4.37441,3.986927,2.478875,4.613027,5.193964,5.173807,4.508679,3.729948,4.427802,4.279099,4.13056,5.172673,5.408406,4.315918,3.758363,3.67469,2.817799
spect_entropy_ch_FC6,4.965012,4.96724,5.521846,5.903307,3.573225,4.907865,5.195654,4.642219,4.495824,5.465075,5.430229,3.699549,4.722276,5.022592,5.334723,5.32929,4.91517,5.057194,5.329043,4.675012,5.06007,4.882968,4.264521,5.678889,5.012932,4.62965,4.632322,4.68223,5.401511,5.504458,5.636452,5.292618,5.862254,5.782805,5.585928,5.063084,4.654395,5.115642,5.394622,5.668898,5.279588,5.318284,5.61497,5.233382,4.833565,5.526131,5.68044,4.493485,5.741932,5.818809,5.897506,5.670874,5.61026,6.066592,5.244104,4.893548,4.941136,3.974459,5.142571,5.027167,4.291137,4.478902,5.178704,4.778324,5.11584,4.29523,4.376416,3.297952,5.120748,4.865041,4.489645,3.901865,5.314644,4.972,5.078762,5.600662,4.841786,4.704421,4.314095,4.448218,4.647996,4.458286,3.742006,5.182085,4.236642,5.175597,3.866488,3.010345,5.063189,4.964111,4.907055,5.417763,2.949464,4.522109,4.415586,4.649749,4.887039,4.717668,3.555426,4.096388,2.593912,5.136906,4.934393,4.687873,2.848968,3.074226,5.168394,4.665498,4.672433,3.269167,2.051382,4.038634,4.818968,3.40951,4.601435,4.577184,4.192895,4.455915,5.166882,5.502788,3.238566,4.919927,4.587981,4.097775,4.796501,2.266288,4.811094,5.444833,5.108874,4.68274,4.535663,4.4365,3.674759,4.99612,4.064971,4.046437,5.01502,4.025824,1.996257,3.732553
spect_entropy_ch_FC2,4.837861,4.627871,4.861007,3.99568,3.908909,3.561667,4.44138,4.101565,4.752547,4.06623,4.908311,4.432963,3.943303,5.178029,5.093215,4.515128,5.151276,4.293963,4.204578,4.120897,5.102792,3.939257,3.764763,4.190376,4.576191,4.531694,4.951767,4.4276,5.131081,4.536465,4.7068,3.411785,4.582827,5.465007,4.59504,4.159006,4.940073,4.819668,4.524883,3.987462,5.064593,4.592095,5.192738,4.498146,4.698274,4.101672,4.656727,4.205017,3.267001,4.373749,4.916429,4.788609,3.944354,4.26536,5.030363,3.692782,4.003832,4.22005,4.029291,3.865365,4.624034,4.28906,4.391515,3.775946,5.046949,4.341677,4.039559,4.261377,4.933095,4.323787,4.466801,4.186743,4.592832,4.421817,5.041832,4.13399,4.68303,3.070084,4.617652,3.799935,4.392878,3.795149,3.705368,3.802898,4.828775,4.805369,4.376732,4.658436,4.74304,4.498069,4.460156,4.517473,4.097711,4.610275,3.973029,4.300886,4.512222,4.049866,3.812033,4.726875,3.654217,4.658607,4.792508,5.177692,4.529483,4.792065,4.529293,4.801422,4.027701,2.806526,3.261517,3.13322,3.902251,3.754889,4.330302,4.498387,4.207501,4.678006,3.667535,4.480782,3.663325,3.821328,4.220259,4.305339,4.664957,2.972794,4.918661,4.358542,5.008137,4.704512,4.869681,4.448378,4.280333,4.20173,4.072817,4.617131,4.742837,4.613863,3.302888,4.695965
spect_entropy_ch_F4,5.046489,5.067211,4.935982,4.017117,4.55859,3.894528,5.156275,4.878118,4.987051,5.054503,5.300173,5.172936,5.01475,5.545751,5.383067,5.03185,5.464548,5.273956,4.865092,5.037801,5.599047,4.821281,4.630749,4.761313,4.866826,5.02364,5.296263,4.77601,5.680188,5.282473,5.233992,4.688466,5.210252,4.750419,4.752084,4.567453,5.505643,5.136334,4.541986,4.789124,5.414167,4.602947,5.225649,5.605676,4.927163,4.631142,4.866478,4.61651,4.219136,4.815115,5.156641,4.79399,3.749311,4.849091,5.643241,3.717786,3.976846,4.665676,5.292891,5.758737,5.030504,4.300511,4.881757,3.705862,5.192202,4.905512,4.763461,4.935107,5.369776,4.281655,4.978309,4.874674,3.768263,5.187895,5.259394,5.128527,5.023406,2.559388,4.95381,5.072638,5.19756,4.781584,4.213651,4.371795,5.094342,4.945746,4.768754,4.948279,5.22406,5.217686,5.094184,4.826636,4.507945,5.075644,4.32719,4.782328,4.973148,4.975508,4.235388,5.390186,4.055554,4.59408,5.55956,5.185949,4.20795,4.958635,5.144733,5.465367,4.40051,3.959933,4.093572,3.242829,4.196811,4.320407,4.150052,4.881819,4.990649,4.967095,4.088108,5.124231,4.11035,4.917086,4.63033,4.763793,4.544862,3.513081,5.023667,5.104882,5.162816,4.144945,4.969815,4.995699,4.701693,4.548812,4.329926,5.376076,5.351393,5.110185,3.400377,4.706658
